experiment_name,analysis_note,t_bg,t_vg,p_mAP_mean,p_mAP@1s,p_mAP@5s,p_mAP@10s,fps,speed_ratio,average_sliding_step,skipped_window_ratio,average_delay_seconds,processed_windows,total_windows
b1_c3d_flex_subset200,T_vg sensitivity,0.95,6.0,0.009949613664730841,0.0018646466120483072,0.010382521910998565,0.016372446214815407,14.14647561362972,1.2941364091254146,2.4436284357932645,0.19397855911237724,2.977183600713015,268788.0,333475.0
b1_c3d_flex_subset200,T_vg sensitivity,0.95,8.0,0.009950278979099397,0.0018647392808601175,0.010383209513204136,0.016373356819089233,14.149370889456469,1.2944012724004939,2.4449583787625637,0.19414348901716771,2.977183600713015,268733.0,333475.0
b1_c3d_flex_subset200,T_vg sensitivity,0.95,10.0,0.009950229799805733,0.001864734754525912,0.010383159130255068,0.01637328702086804,14.152583399968382,1.2946951566817604,2.446399327060505,0.19432641127520803,2.977183600713015,268672.0,333475.0
b1_c3d_flex_subset200,T_vg sensitivity,0.95,12.0,0.009950166244058197,0.0018647186229034118,0.010383094023752487,0.016373199808409948,14.155533874513452,1.2949650696012225,2.4477395240789828,0.19449433990554016,2.977183600713015,268616.0,333475.0
b1_c3d_flex_subset200,T_vg sensitivity,0.95,14.0,0.009950944481695511,0.0018553272562899456,0.010384935019928496,0.01637607857125819,14.158907352156401,1.295273679347024,2.449250052131431,0.19468625834020542,2.977896613190733,268552.0,333475.0
b1_c3d_flex_subset200,T_vg sensitivity,0.95,16.0,0.009950944481695511,0.0018553272562899456,0.010384935019928496,0.01637607857125819,14.16085837750705,1.2954521614658472,2.450157346889373,0.19479721118524626,2.977896613190733,268515.0,333475.0
b1_c3d_flex_subset200,T_vg sensitivity,0.95,18.0,0.009950944481695511,0.0018553272562899456,0.010384935019928496,0.01637607857125819,14.163284726490975,1.2956741267557965,2.4512513549050357,0.19493515256016195,2.977896613190733,268469.0,333475.0
